split,view,filename,filepath,sharpness,brightness,contrast_std,noise,quality_label,guidance_text,abnormal_flag
valid,Aorta,Aorta valid (38).jpg,valid\Aorta\Aorta valid (38).jpg,598.65,61.18,53.11,1.99,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (39).jpg,valid\Aorta\Aorta valid (39).jpg,598.79,61.12,53.05,2.0,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (4).jpg,valid\Aorta\Aorta valid (4).jpg,506.93,71.83,44.89,1.75,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (40).jpg,valid\Aorta\Aorta valid (40).jpg,597.66,60.81,52.89,2.0,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (41).jpg,valid\Aorta\Aorta valid (41).jpg,597.9,60.79,52.79,2.01,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (42).jpg,valid\Aorta\Aorta valid (42).jpg,598.3,60.72,52.68,2.02,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (43).jpg,valid\Aorta\Aorta valid (43).jpg,565.25,58.05,47.6,1.94,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (44).jpg,valid\Aorta\Aorta valid (44).jpg,563.92,57.97,47.53,1.93,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (45).jpg,valid\Aorta\Aorta valid (45).jpg,563.15,58.02,47.38,1.93,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (46).jpg,valid\Aorta\Aorta valid (46).jpg,563.43,57.93,47.11,1.93,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (47).jpg,valid\Aorta\Aorta valid (47).jpg,560.26,57.82,46.87,1.92,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (48).jpg,valid\Aorta\Aorta valid (48).jpg,594.4,46.91,63.51,1.76,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (49).jpg,valid\Aorta\Aorta valid (49).jpg,594.49,46.89,63.51,1.77,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (5).jpg,valid\Aorta\Aorta valid (5).jpg,506.68,71.46,44.77,1.75,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (50).jpg,valid\Aorta\Aorta valid (50).jpg,594.72,46.91,63.51,1.77,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (51).jpg,valid\Aorta\Aorta valid (51).jpg,594.9,46.88,63.48,1.77,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (52).jpg,valid\Aorta\Aorta valid (52).jpg,600.85,46.06,63.45,1.76,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (53).jpg,valid\Aorta\Aorta valid (53).jpg,601.42,46.03,63.48,1.77,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (54).jpg,valid\Aorta\Aorta valid (54).jpg,601.77,46.01,63.54,1.76,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (55).jpg,valid\Aorta\Aorta valid (55).jpg,618.94,68.76,57.92,1.88,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (56).jpg,valid\Aorta\Aorta valid (56).jpg,618.01,68.48,57.64,1.88,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (57).jpg,valid\Aorta\Aorta valid (57).jpg,617.66,68.19,57.28,1.88,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (58).jpg,valid\Aorta\Aorta valid (58).jpg,618.69,68.06,57.02,1.88,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (59).jpg,valid\Aorta\Aorta valid (59).jpg,620.35,68.1,56.9,1.89,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (6).jpg,valid\Aorta\Aorta valid (6).jpg,670.0,55.8,56.7,1.93,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (60).jpg,valid\Aorta\Aorta valid (60).jpg,642.4,70.52,60.72,1.91,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (61).jpg,valid\Aorta\Aorta valid (61).jpg,698.69,63.45,57.04,1.97,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (62).jpg,valid\Aorta\Aorta valid (62).jpg,698.98,63.33,57.0,1.97,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (63).jpg,valid\Aorta\Aorta valid (63).jpg,699.79,63.31,57.0,1.97,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (64).jpg,valid\Aorta\Aorta valid (64).jpg,698.84,63.1,56.84,1.97,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (65).jpg,valid\Aorta\Aorta valid (65).jpg,651.74,62.57,55.19,1.87,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (66).jpg,valid\Aorta\Aorta valid (66).jpg,631.81,68.42,56.51,1.93,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (67).jpg,valid\Aorta\Aorta valid (67).jpg,631.86,68.38,56.53,1.93,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (68).jpg,valid\Aorta\Aorta valid (68).jpg,624.96,68.41,55.9,1.9,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (69).jpg,valid\Aorta\Aorta valid (69).jpg,625.47,68.28,55.85,1.9,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (7).jpg,valid\Aorta\Aorta valid (7).jpg,669.61,55.66,56.57,1.93,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (70).jpg,valid\Aorta\Aorta valid (70).jpg,623.89,69.62,56.31,1.93,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (71).jpg,valid\Aorta\Aorta valid (71).jpg,624.18,69.64,56.31,1.93,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (72).jpg,valid\Aorta\Aorta valid (72).jpg,404.42,38.69,51.34,1.33,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (73).jpg,valid\Aorta\Aorta valid (73).jpg,404.25,38.7,51.34,1.33,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (74).jpg,valid\Aorta\Aorta valid (74).jpg,531.02,62.98,56.23,1.92,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (75).jpg,valid\Aorta\Aorta valid (75).jpg,530.21,62.94,56.2,1.91,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (76).jpg,valid\Aorta\Aorta valid (76).jpg,531.47,62.95,56.21,1.92,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (77).jpg,valid\Aorta\Aorta valid (77).jpg,530.22,62.83,56.15,1.92,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (78).jpg,valid\Aorta\Aorta valid (78).jpg,530.7,62.87,56.16,1.93,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (79).jpg,valid\Aorta\Aorta valid (79).jpg,531.15,62.87,56.18,1.93,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (8).jpg,valid\Aorta\Aorta valid (8).jpg,669.58,55.6,56.41,1.93,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (80).jpg,valid\Aorta\Aorta valid (80).jpg,536.04,61.74,55.26,1.96,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (81).jpg,valid\Aorta\Aorta valid (81).jpg,536.36,61.89,55.28,1.96,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (82).jpg,valid\Aorta\Aorta valid (82).jpg,536.34,61.89,55.22,1.96,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (83).jpg,valid\Aorta\Aorta valid (83).jpg,536.94,61.94,55.19,1.96,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (84).jpg,valid\Aorta\Aorta valid (84).jpg,537.32,62.0,55.25,1.96,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (85).jpg,valid\Aorta\Aorta valid (85).jpg,574.97,51.02,53.24,1.77,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (86).jpg,valid\Aorta\Aorta valid (86).jpg,575.55,50.95,53.28,1.78,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (87).jpg,valid\Aorta\Aorta valid (87).jpg,578.11,50.96,53.29,1.78,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (88).jpg,valid\Aorta\Aorta valid (88).jpg,582.13,51.03,53.18,1.78,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (89).jpg,valid\Aorta\Aorta valid (89).jpg,585.18,51.0,53.08,1.78,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (9).jpg,valid\Aorta\Aorta valid (9).jpg,668.73,55.5,56.26,1.93,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (90).jpg,valid\Aorta\Aorta valid (90).jpg,486.73,38.53,55.65,1.59,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (91).jpg,valid\Aorta\Aorta valid (91).jpg,486.7,38.62,55.75,1.59,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (92).jpg,valid\Aorta\Aorta valid (92).jpg,486.48,38.58,55.69,1.59,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (93).jpg,valid\Aorta\Aorta valid (93).jpg,481.86,37.97,55.12,1.58,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (94).jpg,valid\Aorta\Aorta valid (94).jpg,509.83,39.99,43.54,1.56,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (95).jpg,valid\Aorta\Aorta valid (95).jpg,515.22,39.57,43.37,1.57,good,Image quality is good. Proceed with assessment.,0
valid,Aorta,Aorta valid (96).jpg,valid\Aorta\Aorta valid (96).jpg,514.17,39.06,43.18,1.57,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (1).jpg,valid\Flows\Flows valid (1).jpg,506.0,78.05,46.85,1.76,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (10).jpg,valid\Flows\Flows valid (10).jpg,660.6,55.92,55.07,1.91,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (100).jpg,valid\Flows\Flows valid (100).jpg,560.67,69.68,72.52,1.59,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (101).jpg,valid\Flows\Flows valid (101).jpg,560.11,69.73,72.63,1.59,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (102).jpg,valid\Flows\Flows valid (102).jpg,562.03,69.98,72.86,1.59,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (103).jpg,valid\Flows\Flows valid (103).jpg,562.99,70.17,73.12,1.6,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (104).jpg,valid\Flows\Flows valid (104).jpg,675.31,64.06,57.51,1.97,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (105).jpg,valid\Flows\Flows valid (105).jpg,699.31,63.43,57.03,1.97,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (106).jpg,valid\Flows\Flows valid (106).jpg,699.13,63.52,57.03,1.97,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (107).jpg,valid\Flows\Flows valid (107).jpg,625.13,69.19,56.27,1.91,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (108).jpg,valid\Flows\Flows valid (108).jpg,626.24,67.71,56.2,1.91,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (109).jpg,valid\Flows\Flows valid (109).jpg,608.97,68.65,55.97,1.9,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (11).jpg,valid\Flows\Flows valid (11).jpg,667.09,56.04,56.78,1.93,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (110).jpg,valid\Flows\Flows valid (110).jpg,608.77,68.65,55.94,1.9,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (111).jpg,valid\Flows\Flows valid (111).jpg,634.19,67.72,56.46,1.91,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (112).jpg,valid\Flows\Flows valid (112).jpg,634.1,67.81,56.54,1.91,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (113).jpg,valid\Flows\Flows valid (113).jpg,634.19,67.68,56.43,1.92,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (114).jpg,valid\Flows\Flows valid (114).jpg,632.73,68.58,56.82,1.92,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (115).jpg,valid\Flows\Flows valid (115).jpg,632.32,68.55,56.75,1.92,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (116).jpg,valid\Flows\Flows valid (116).jpg,623.42,68.83,56.67,1.91,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (117).jpg,valid\Flows\Flows valid (117).jpg,624.16,68.85,56.5,1.91,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (118).jpg,valid\Flows\Flows valid (118).jpg,625.16,68.96,56.19,1.91,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (119).jpg,valid\Flows\Flows valid (119).jpg,382.3,47.37,55.53,1.31,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (12).jpg,valid\Flows\Flows valid (12).jpg,667.73,56.45,57.06,1.93,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (120).jpg,valid\Flows\Flows valid (120).jpg,382.75,47.58,55.6,1.31,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (121).jpg,valid\Flows\Flows valid (121).jpg,380.8,46.66,54.99,1.3,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (122).jpg,valid\Flows\Flows valid (122).jpg,384.0,46.61,55.09,1.31,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (123).jpg,valid\Flows\Flows valid (123).jpg,384.79,46.19,54.72,1.31,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (124).jpg,valid\Flows\Flows valid (124).jpg,592.01,56.4,59.52,1.98,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (125).jpg,valid\Flows\Flows valid (125).jpg,594.77,56.02,59.69,2.0,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (126).jpg,valid\Flows\Flows valid (126).jpg,595.24,56.12,59.89,2.01,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (127).jpg,valid\Flows\Flows valid (127).jpg,421.95,43.73,44.18,1.46,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (128).jpg,valid\Flows\Flows valid (128).jpg,423.26,43.6,44.06,1.46,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (129).jpg,valid\Flows\Flows valid (129).jpg,516.71,84.62,53.41,1.85,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (13).jpg,valid\Flows\Flows valid (13).jpg,668.39,56.4,56.96,1.93,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (130).jpg,valid\Flows\Flows valid (130).jpg,517.09,84.81,53.53,1.85,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (131).jpg,valid\Flows\Flows valid (131).jpg,535.62,68.05,46.87,1.79,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (132).jpg,valid\Flows\Flows valid (132).jpg,536.22,68.87,46.91,1.78,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (133).jpg,valid\Flows\Flows valid (133).jpg,553.09,70.87,57.31,1.84,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (134).jpg,valid\Flows\Flows valid (134).jpg,550.17,70.95,57.61,1.84,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (135).jpg,valid\Flows\Flows valid (135).jpg,550.72,70.68,57.63,1.84,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (136).jpg,valid\Flows\Flows valid (136).jpg,552.13,70.57,57.4,1.84,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (137).jpg,valid\Flows\Flows valid (137).jpg,545.7,73.6,56.79,1.88,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (138).jpg,valid\Flows\Flows valid (138).jpg,546.4,73.86,57.07,1.88,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (139).jpg,valid\Flows\Flows valid (139).jpg,370.51,25.57,46.1,1.29,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (14).jpg,valid\Flows\Flows valid (14).jpg,507.19,64.77,54.36,1.68,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (140).jpg,valid\Flows\Flows valid (140).jpg,371.53,25.31,45.78,1.29,good,Image quality is good. Proceed with assessment.,0
valid,Flows,Flows valid (141).jpg,valid\Flows\Flows valid (141).jpg,371.17,24.73,45.59,1.26,good,Image quality is good. Proceed with assessment.,0
